CodiceVia;DUG;DUF;CAP;QuartiereSobborgo;Civico;Esponente;InizioValidita;SezCensimento;CoordX;CoordY
62739;VIA;IGNAZIO GIUSEPPE BERTOLA ROVEDA;15121;BORGO CITTADELLA;7;;2004-12-16;277;1468176.98820896;4974029.82936348
62739;VIA;IGNAZIO GIUSEPPE BERTOLA ROVEDA;15121;BORGO CITTADELLA;5;;2004-12-16;277;1468179.42359248;4974033.61785056
62739;VIA;IGNAZIO GIUSEPPE BERTOLA ROVEDA;15121;BORGO CITTADELLA;11;;2004-12-16;277;1468155.19686113;4974034.57109928
5500;VIA;GIORDANO BRUNO;15121;BORGO CITTADELLA;174;;2001-08-31;277;1468135.62278127;4974037.3428567
5500;VIA;GIORDANO BRUNO;15121;BORGO CITTADELLA;172;;2001-08-31;277;1468137.18207107;4974039.87259939
62739;VIA;IGNAZIO GIUSEPPE BERTOLA ROVEDA;15121;BORGO CITTADELLA;3;;2004-12-16;277;1468183.69399908;4974041.43584534
5500;VIA;GIORDANO BRUNO;15121;BORGO CITTADELLA;170;;2001-08-31;277;1468145.80460405;4974053.86179732
5500;VIA;GIORDANO BRUNO;15121;BORGO CITTADELLA;166;;2001-08-31;277;1468158.57131211;4974059.29307932
5500;VIA;GIORDANO BRUNO;15121;BORGO CITTADELLA;168;;2001-08-31;277;1468154.01312122;4974062.12553823
20800;VIA;GIULIO MONTEVERDE;15121;GALIMBERTI;2;;2001-08-31;309;1470678.8393978;4973602.85699316
17105;SPALTO;MARENGO;15121;CENTRO;46;;2002-02-21;309;1470460.3968711;4973662.77238624
13200;VIA;DUCCIO GALIMBERTI;15121;GALIMBERTI;25;;2001-08-31;309;1470679.0703556;4973760.01513778
11303;VIA;GIUSEPPE DI VITTORIO;15121;GALIMBERTI;1;;2001-08-31;309;1470471.98874566;4973790.11169506
13200;VIA;DUCCIO GALIMBERTI;15121;GALIMBERTI;21;A;2002-06-17;309;1470607.97266073;4973818.24279816
11303;VIA;GIUSEPPE DI VITTORIO;15121;GALIMBERTI;1;A;2001-08-31;309;1470487.65504539;4973820.36199428
13200;VIA;DUCCIO GALIMBERTI;15121;GALIMBERTI;21;;2002-06-17;309;1470602.71701134;4973822.39800988
13200;VIA;DUCCIO GALIMBERTI;15121;GALIMBERTI;19;E;2003-09-02;309;1470596.17437676;4973827.87548751
13200;VIA;DUCCIO GALIMBERTI;15121;GALIMBERTI;19;D;2003-09-02;309;1470593.7790619;4973829.75950593
11303;VIA;GIUSEPPE DI VITTORIO;15121;GALIMBERTI;3;;2001-08-31;309;1470501.40289809;4973845.45506087
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;1;C;2004-08-25;598;1468648.40155586;4972244.24339578
1201;CORSO;ACQUI;15121;CRISTO;43;;2001-08-31;598;1468663.46471569;4972244.85193227
1201;CORSO;ACQUI;15121;CRISTO;39;;2001-08-31;598;1468677.487551;4972249.75142703
1201;CORSO;ACQUI;15121;CRISTO;37;;2001-08-31;598;1468679.76515529;4972252.52703916
1201;CORSO;ACQUI;15121;CRISTO;41;;2001-08-31;598;1468664.05460757;4972254.84049222
1201;CORSO;ACQUI;15121;CRISTO;35;;2001-08-31;598;1468682.6424911;4972255.98148545
1201;CORSO;ACQUI;15121;CRISTO;33;;2001-08-31;598;1468684.8899881;4972258.65999954
1201;CORSO;ACQUI;15121;CRISTO;31;;2001-08-31;598;1468687.85186372;4972262.24434946
1201;CORSO;ACQUI;15121;CRISTO;29;;2001-08-31;598;1468690.02301723;4972264.77883953
1201;CORSO;ACQUI;15121;CRISTO;27;;2001-08-31;598;1468692.15970155;4972267.33264371
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;1;M;2004-08-25;598;1468611.33684493;4972274.01930231
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;3;;2001-08-31;598;1468607.4598619;4972277.43110338
1201;CORSO;ACQUI;15121;CRISTO;23;;2001-08-31;598;1468704.13499771;4972281.26998568
1201;CORSO;ACQUI;15121;CRISTO;21;;2001-08-31;598;1468707.67274625;4972285.28778725
1201;CORSO;ACQUI;15121;CRISTO;25;;2001-08-31;598;1468686.90967192;4972288.67110406
1201;CORSO;ACQUI;15121;CRISTO;19;;2001-08-31;598;1468710.60601589;4972288.82269548
1201;CORSO;ACQUI;15121;CRISTO;17;;2001-08-31;598;1468713.86539373;4972292.71710585
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;7;;2001-08-31;598;1468588.01089771;4972296.79962591
1201;CORSO;ACQUI;15121;CRISTO;15;;2001-08-31;598;1468717.41198782;4972296.95892675
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;9;;2001-08-31;598;1468584.2616272;4972300.03999396
1201;CORSO;ACQUI;15121;CRISTO;13;;2001-08-31;598;1468720.16307183;4972300.2668739
1201;CORSO;ACQUI;15121;CRISTO;11;;2001-08-31;598;1468724.27531372;4972305.11926008
1201;CORSO;ACQUI;15121;CRISTO;9;;2001-08-31;598;1468727.93115831;4972309.51729805
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;11;;2001-08-31;598;1468571.28242335;4972311.2578808
1201;CORSO;ACQUI;15121;CRISTO;7;;2001-08-31;598;1468731.60674305;4972313.85658217
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;13;;2001-08-31;598;1468566.67395896;4972315.21828781
1201;CORSO;ACQUI;15121;CRISTO;5;;2001-08-31;598;1468734.80505422;4972317.61173618
1201;CORSO;ACQUI;15121;CRISTO;3;;2001-08-31;598;1468738.55897067;4972322.07090169
1201;CORSO;ACQUI;15121;CRISTO;1;;2001-08-31;598;1468741.8452706;4972325.94609938
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;15;;2001-08-31;598;1468552.60590185;4972327.3997905
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;2;;2001-08-31;598;1468741.74510908;4972333.30607384
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;19;;2001-08-31;598;1468539.25622009;4972338.93784118
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;4;;2001-08-31;598;1468733.54779085;4972342.31468614
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;21;;2001-08-31;598;1468534.01069438;4972343.47150397
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;6;;2001-08-31;598;1468725.38305504;4972351.28738881
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;23;;2001-08-31;598;1468524.46181447;4972351.72447199
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;28;;2001-08-31;598;1468676.13645595;4972353.98992381
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;25;;2001-08-31;598;1468521.93034731;4972354.64293144
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;30;;2001-08-31;598;1468671.09790771;4972355.26299148
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;26;;2001-08-31;598;1468679.08404887;4972357.27770475
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;24;;2001-08-31;598;1468681.27975078;4972359.72674205
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;8;;2001-08-31;598;1468717.63959811;4972359.79714117
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;22;;2001-08-31;598;1468683.79310082;4972362.53004721
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;20;;2001-08-31;598;1468688.61700275;4972367.97997382
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;10;A;2001-08-31;598;1468709.1837102;4972369.08984537
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;10;;2001-08-31;598;1468703.67168223;4972375.14733466
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;14;;2001-08-31;598;1468695.70700571;4972375.39498943
10809;VIA;FRANCESCO DE ANTONIO;15121;CRISTO;27;;2001-08-31;598;1468505.46514942;4972380.65447324
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;34;;2001-08-31;598;1468690.63638225;4972388.36149304
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;36;;2001-08-31;598;1468677.60223868;4972402.30141158
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;36;C;2002-11-25;598;1468670.34435309;4972410.1346426
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;36;H;2003-03-03;598;1468664.7847905;4972415.90073633
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;38;;2001-08-31;598;1468658.47201818;4972422.97998668
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;38;C;2005-01-10;598;1468655.1600946;4972426.56778555
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;40;;2001-08-31;598;1468652.37575866;4972429.66668586
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;42;;2001-08-31;598;1468644.48606633;4972437.94838159
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;44;;2001-08-31;598;1468637.30255629;4972445.48873604
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;46;;2001-08-31;598;1468604.99542606;4972479.36209456
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;48;;2001-08-31;598;1468597.21344235;4972487.55318439
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;72;;2001-08-31;598;1468524.42466727;4972490.9126426
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;50;;2001-08-31;598;1468590.32126701;4972494.75318851
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;52;;2001-08-31;598;1468586.97958103;4972498.24409222
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;54;;2001-08-31;598;1468583.70930857;4972501.66039721
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;56;;2001-08-31;598;1468579.9681938;4972505.56868452
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;58;;2001-08-31;598;1468577.14681211;4972508.51599341
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;74;;2001-08-31;598;1468421.56852925;4972516.83735205
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;66;;2001-08-31;598;1468526.42116199;4972563.08604415
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;68;;2001-08-31;598;1468515.46720084;4972576.45964538
28701;VIA;GIOVANNI SCAZZOLA;15121;CRISTO;70;;2001-08-31;598;1468508.30840151;4972584.39094826
7304;VIA;CARLO ALBERTO;15121;CRISTO;19;;2001-08-31;618;1468846.62626665;4972402.49422807
7304;VIA;CARLO ALBERTO;15121;CRISTO;21;;2001-08-31;618;1468834.50096152;4972412.68063592
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;1;;2001-08-31;618;1468803.531374;4972421.80509231
7304;VIA;CARLO ALBERTO;15121;CRISTO;35;;2001-08-31;618;1468809.62980433;4972422.28794507
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;3;;2001-08-31;618;1468799.32075594;4972424.64690396
7304;VIA;CARLO ALBERTO;15121;CRISTO;33;;2001-08-31;618;1468813.29224249;4972426.69464599
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;5;;2001-08-31;618;1468796.07610713;4972426.83674265
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;7;;2001-08-31;618;1468793.05344887;4972428.87673469
7304;VIA;CARLO ALBERTO;15121;CRISTO;31;;2001-08-31;618;1468815.63355088;4972429.51178751
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;9;;2001-08-31;618;1468789.8889171;4972431.01254663
7304;VIA;CARLO ALBERTO;15121;CRISTO;29;;2001-08-31;618;1468818.59607572;4972433.07621468
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;11;;2001-08-31;618;1468786.94536148;4972432.9991814
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;13;;2001-08-31;618;1468783.77370866;4972435.13980158
7304;VIA;CARLO ALBERTO;15121;CRISTO;27;;2001-08-31;618;1468821.21969067;4972436.23307761
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;15;;2001-08-31;618;1468781.03891585;4972436.9854961
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;17;;2001-08-31;618;1468778.28691887;4972438.84289676
7304;VIA;CARLO ALBERTO;15121;CRISTO;25;;2001-08-31;618;1468823.64906896;4972439.15608155
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;19;;2001-08-31;618;1468775.44774466;4972440.75909184
7304;VIA;CARLO ALBERTO;15121;CRISTO;23;;2001-08-31;618;1468826.28554646;4972442.32840388
31901;VIA;GIOVANNI VERNERI;15121;CRISTO;21;;2001-08-31;618;1468770.98314199;4972443.77229593
11909;VIA;FERNANDEL;15121;CRISTO;11;;2001-08-31;618;1468769.58144883;4972447.58713703
11909;VIA;FERNANDEL;15121;CRISTO;13;;2001-08-31;618;1468776.23128484;4972457.3448609
11909;VIA;FERNANDEL;15121;CRISTO;15;;2001-08-31;618;1468783.54009313;4972468.37159485
11909;VIA;FERNANDEL;15121;CRISTO;17;;2001-08-31;618;1468788.52784039;4972475.89663191
30104;VIALE;TIVOLI;15121;CRISTO;19;;2001-08-31;644;1468866.05950769;4972226.98692801
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;14;;2001-08-31;644;1468854.02060886;4972232.4916929
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;12;;2001-08-31;644;1468849.67061271;4972237.00729943
30104;VIALE;TIVOLI;15121;CRISTO;17;;2001-08-31;644;1468882.6021446;4972245.37708536
30104;VIALE;TIVOLI;15121;CRISTO;15;;2001-08-31;644;1468896.11425154;4972260.50745912
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;10;;2001-08-31;644;1468825.8079077;4972266.75078585
30104;VIALE;TIVOLI;15121;CRISTO;13;;2001-08-31;644;1468907.87644328;4972273.68406454
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;8;;2001-08-31;644;1468811.0953436;4972282.43179434
30104;VIALE;TIVOLI;15121;CRISTO;11;;2001-08-31;644;1468920.18993925;4972287.45216459
30104;VIALE;TIVOLI;15121;CRISTO;9;;2001-08-31;644;1468936.52817526;4972305.65198057
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;4;;2001-08-31;644;1468776.26415129;4972309.18875529
30104;VIALE;TIVOLI;15121;CRISTO;7;;2001-08-31;644;1468941.73604657;4972311.45335502
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;2;;2001-08-31;644;1468769.57536245;4972315.97798967
30104;VIALE;TIVOLI;15121;CRISTO;5;;2001-08-31;644;1468946.49376927;4972316.75315094
30104;VIALE;TIVOLI;15121;CRISTO;3;;2001-08-31;644;1468950.70990565;4972321.44970553
30104;VIALE;TIVOLI;15121;CRISTO;1;;2001-08-31;644;1468956.45114667;4972327.84507001
7304;VIA;CARLO ALBERTO;15121;CRISTO;74;;2001-08-31;644;1468768.33721031;4972332.7011486
7304;VIA;CARLO ALBERTO;15121;CRISTO;2;;2001-08-31;644;1468957.71421239;4972335.37540222
7304;VIA;CARLO ALBERTO;15121;CRISTO;72;;2001-08-31;644;1468771.06522695;4972335.94898261
7304;VIA;CARLO ALBERTO;15121;CRISTO;70;;2001-08-31;644;1468773.55510386;4972338.91335365
7304;VIA;CARLO ALBERTO;15121;CRISTO;4;;2001-08-31;644;1468951.96179272;4972339.75313197
7304;VIA;CARLO ALBERTO;15121;CRISTO;68;;2001-08-31;644;1468776.17549303;4972342.03306937
7304;VIA;CARLO ALBERTO;15121;CRISTO;6;;2001-08-31;644;1468947.37641599;4972343.24277783
7304;VIA;CARLO ALBERTO;15121;CRISTO;8;;2001-08-31;644;1468943.04001276;4972345.4899908
7304;VIA;CARLO ALBERTO;15121;CRISTO;66;;2001-08-31;644;1468780.17385876;4972346.55955023
7304;VIA;CARLO ALBERTO;15121;CRISTO;10;;2001-08-31;644;1468935.09000441;4972347.55000702
7304;VIA;CARLO ALBERTO;15121;CRISTO;12;;2001-08-31;644;1468927.58316562;4972349.56845328
7304;VIA;CARLO ALBERTO;15121;CRISTO;64;;2001-08-31;644;1468783.69484947;4972350.34860537
7304;VIA;CARLO ALBERTO;15121;CRISTO;14;;2001-08-31;644;1468921.06311151;4972351.51386298
7304;VIA;CARLO ALBERTO;15121;CRISTO;50;;2001-08-31;644;1468839.759999;4972378.10998122
1201;CORSO;ACQUI;15121;CRISTO;67;;2001-08-31;658;1468601.60557653;4972162.08679029
1201;CORSO;ACQUI;15121;CRISTO;65;;2001-08-31;658;1468608.02591546;4972166.02559066
1201;CORSO;ACQUI;15121;CRISTO;63;;2001-08-31;658;1468614.18224754;4972173.36759001
1201;CORSO;ACQUI;15121;CRISTO;61;;2001-08-31;658;1468616.75721203;4972176.42558984
1201;CORSO;ACQUI;15121;CRISTO;57;;2001-08-31;658;1468621.67593975;4972182.33505838
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;3;;2001-08-31;658;1468558.17230148;4972184.46046261
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;2;;2001-08-31;658;1468613.10785958;4972192.92318755
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;5;;2001-08-31;658;1468546.85104763;4972194.89864368
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;7;;2001-08-31;658;1468530.35296301;4972210.10958081
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;4;;2001-08-31;658;1468590.76380765;4972213.08683468
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;6;;2001-08-31;658;1468583.0403952;4972220.05734173
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;9;;2001-08-31;658;1468513.42546404;4972225.72288847
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;11;;2001-08-31;658;1468506.7266124;4972231.91078858
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;8;;2001-08-31;658;1468569.75940837;4972232.05134336
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;14;;2001-08-31;658;1468555.68520402;4972244.77163264
32405;VIA;GIOVAN BATTISTA VICO;15121;CRISTO;15;;2001-08-31;658;1468476.72954713;4972259.58320184
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;16;;2001-08-31;658;1468537.91636455;4972261.35074726
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;22;;2001-08-31;658;1468518.41803983;4972279.5400338
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;24;;2001-08-31;658;1468513.9853095;4972283.7050446
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;26;;2001-08-31;658;1468503.42331118;4972293.62519364
2101;VIA;LODOVICO ARIOSTO;15121;CRISTO;28;;2001-08-31;658;1468500.06561803;4972296.62003715
4202;VIA;EDOARDO BONARDI;15121;CRISTO;16;;2001-08-31;686;1468811.18738994;4972003.80023095
4202;VIA;EDOARDO BONARDI;15121;CRISTO;14;;2001-08-31;686;1468806.24374864;4972006.43185963
4202;VIA;EDOARDO BONARDI;15121;CRISTO;12;;2001-08-31;686;1468793.93871274;4972012.86090209
4202;VIA;EDOARDO BONARDI;15121;CRISTO;10;;2001-08-31;686;1468789.84659648;4972015.03913609
4202;VIA;EDOARDO BONARDI;15121;CRISTO;8;;2001-08-31;686;1468781.83369554;4972019.36087115
4202;VIA;EDOARDO BONARDI;15121;CRISTO;6;;2001-08-31;686;1468776.81527293;4972021.97718244
4202;VIA;EDOARDO BONARDI;15121;CRISTO;4;;2001-08-31;686;1468771.33956036;4972024.89014386
4202;VIA;EDOARDO BONARDI;15121;CRISTO;2;;2001-08-31;686;1468765.11041489;4972028.21888614
17600;CORSO;CARLO MARX;15121;CRISTO;54;;2001-08-31;686;1468758.94002327;4972034.05501381
17600;CORSO;CARLO MARX;15121;CRISTO;52;;2001-08-31;686;1468759.28999008;4972040.1699788
17600;CORSO;CARLO MARX;15121;CRISTO;50;;2001-08-31;686;1468756.96501347;4972045.55496375
17600;CORSO;CARLO MARX;15121;CRISTO;48;;2001-08-31;686;1468759.29865302;4972051.2438619
17600;CORSO;CARLO MARX;15121;CRISTO;46;;2001-08-31;686;1468762.12869767;4972054.36787867
17600;CORSO;CARLO MARX;15121;CRISTO;44;;2001-08-31;686;1468765.40105979;4972057.99495497
17600;CORSO;CARLO MARX;15121;CRISTO;42;;2001-08-31;686;1468768.03792276;4972060.90300671
17600;CORSO;CARLO MARX;15121;CRISTO;40;;2001-08-31;686;1468770.45409361;4972063.57746321
17600;CORSO;CARLO MARX;15121;CRISTO;38;;2001-08-31;686;1468773.05932769;4972066.49054636
17600;CORSO;CARLO MARX;15121;CRISTO;36;;2001-08-31;686;1468776.11162662;4972069.8791989
17600;CORSO;CARLO MARX;15121;CRISTO;34;;2001-08-31;686;1468779.12690008;4972073.19643792
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;23;;2001-08-31;686;1469031.27403028;4972074.08709838
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;21;;2001-08-31;686;1469031.6444879;4972075.67905175
17600;CORSO;CARLO MARX;15121;CRISTO;32;;2001-08-31;686;1468782.66050988;4972077.05934113
17600;CORSO;CARLO MARX;15121;CRISTO;30;;2001-08-31;686;1468785.69878985;4972080.48635815
17600;CORSO;CARLO MARX;15121;CRISTO;28;;2001-08-31;686;1468788.84830855;4972084.00939794
17600;CORSO;CARLO MARX;15121;CRISTO;26;;2001-08-31;686;1468792.30756309;4972087.81239089
17600;CORSO;CARLO MARX;15121;CRISTO;24;;2001-08-31;686;1468796.15585899;4972092.06883939
17600;CORSO;CARLO MARX;15121;CRISTO;22;;2001-08-31;686;1468800.14951792;4972096.49215612
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;19;;2001-08-31;686;1469037.15124101;4972099.07428225
17600;CORSO;CARLO MARX;15121;CRISTO;20;;2001-08-31;686;1468802.5347091;4972099.15519052
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;17;;2001-08-31;686;1469037.50445389;4972100.70987496
17600;CORSO;CARLO MARX;15121;CRISTO;18;;2001-08-31;686;1468805.4974571;4972102.4904858
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;15;;2001-08-31;686;1469043.27535586;4972128.53990517
17600;CORSO;CARLO MARX;15121;CRISTO;16;;2001-08-31;686;1468839.86184441;4972140.14208599
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;11;;2001-08-31;686;1469046.63830359;4972141.32984291
10001;VIA;ALESSANDRO D'ANGENNES;15121;CRISTO;21;;2001-08-31;686;1468986.39700519;4972144.65126125
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;9;;2001-08-31;686;1469046.84039167;4972144.98645844
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;7;;2001-08-31;686;1469047.25915485;4972152.70134996
17600;CORSO;CARLO MARX;15121;CRISTO;12;;2001-08-31;686;1468863.79900613;4972154.15542655
17600;CORSO;CARLO MARX;15121;CRISTO;14;;2001-08-31;686;1468852.46255662;4972154.38768279
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;5;;2001-08-31;686;1469047.41115203;4972156.21026935
17600;CORSO;CARLO MARX;15121;CRISTO;10;;2001-08-31;686;1468877.5364714;4972155.68444676
10001;VIA;ALESSANDRO D'ANGENNES;15121;CRISTO;19;;2001-08-31;686;1468987.06285509;4972157.35749099
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;3;;2001-08-31;686;1469047.80565085;4972164.05350232
10001;VIA;ALESSANDRO D'ANGENNES;15121;CRISTO;17;;2001-08-31;686;1468987.4963676;4972165.62954996
17600;CORSO;CARLO MARX;15121;CRISTO;8;;2001-08-31;686;1468867.22937065;4972164.94568438
6150;VIA;PIER LUIGI CAMPI;15121;CRISTO;1;;2001-08-31;686;1469048.00197716;4972167.40344549
17600;CORSO;CARLO MARX;15121;CRISTO;6;;2001-08-31;686;1468865.89225398;4972169.64909628
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;55;;2001-08-31;686;1469034.08776343;4972169.57380777
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;53;;2001-08-31;686;1469029.47132588;4972169.78695278
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;51;;2001-08-31;686;1469023.93034703;4972170.0620977
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;49;;2001-08-31;686;1469018.39164043;4972170.38767841
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;47;;2001-08-31;686;1469013.25130764;4972170.66479126
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;41;;2001-08-31;686;1468985.127001;4972170.68319242
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;57;;2001-08-31;686;1469042.56044975;4972170.82938725
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;45;A;2002-05-07;686;1469010.4241236;4972170.83973409
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;39;;2001-08-31;686;1468980.72774576;4972170.89374056
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;45;;2002-05-07;686;1469006.76781238;4972170.98803887
16601;VIA;MARIO MAGGIOLI;15121;CRISTO;43;;2001-08-31;686;1469002.6085025;4972171.20828465
45403;STRADA;RAGGI DI MANDROGNE;15122;MANDROGNE;79;;2001-08-31;980;1480882.71002206;4968189.81308613
45403;STRADA;RAGGI DI MANDROGNE;15122;MANDROGNE;81;;2001-08-31;980;1480918.92197038;4968203.65022601
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;57;;2001-08-31;996;1480078.78000188;4967456.26500262
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;47;;2001-08-31;996;1480036.64000127;4967481.91000237
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;53;;2001-08-31;996;1480084.27295919;4967482.97339427
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;51;;2001-08-31;996;1480066.99752221;4967494.66007433
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;45;;2001-08-31;996;1480035.75001032;4967500.44499526
44101;VIA;CAI MENACCIA;15122;MANDROGNE;30;;2001-08-31;996;1479796.97112533;4967502.19663494
44101;VIA;CAI MENACCIA;15122;MANDROGNE;28;;2001-08-31;996;1479821.65001381;4967508.67996789
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;27;;2001-08-31;996;1480085.17063928;4967509.04078875
44101;VIA;CAI MENACCIA;15122;MANDROGNE;26;;2001-08-31;996;1479785.01001043;4967516.29999305
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;25;;2001-08-31;996;1480086.7838544;4967518.76712718
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;41;;2001-08-31;996;1480044.63498797;4967523.81498758
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;29;;2001-08-31;996;1480051.80155758;4967533.25843111
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;39;;2001-08-31;996;1480048.09527719;4967539.91352169
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;43;;2001-08-31;996;1480013.54249616;4967543.17498919
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;23;;2001-08-31;996;1480095.13191195;4967548.36740109
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;31;;2001-08-31;996;1480054.41251286;4967548.52087929
44000;VIA;TERESIO BOVONE;15122;MANDROGNE;21;;2001-08-31;996;1480094.87265248;4967553.75658564
