Id;Stato;Anno;Creato;Chiusa;DescrizioneBreve;Categoria
1157130;risolta;2024;2024-11-06;2024-11-22;App Municipium;Verde pubblico
1157125;in carico;2024;2024-11-06;;App Municipium;Verde pubblico
1158747;risolta;2024;2024-11-07;2024-12-12;App Municipium;Buche
1158557;aperta;2024;2024-11-07;;App Municipium;Arredo urbano
1158727;risolta;2024;2024-11-07;2024-12-12;App Municipium;Parchi gioco e aree cani
1158859;risolta;2024;2024-11-07;2024-11-08;App Municipium;Idee e proposte
1159609;risolta;2024;2024-11-08;2024-12-11;App Municipium;Buche
1159575;annullata;2024;2024-11-08;;App Municipium;Buche
1159556;risolta;2024;2024-11-08;2024-12-12;App Municipium;Semafori e segnaletica stradale
1159663;risolta;2024;2024-11-08;2024-12-11;App Municipium;Parchi gioco e aree cani
1159786;risolta;2024;2024-11-09;2024-12-11;App Municipium;Buche
1159787;risolta;2024;2024-11-09;2024-12-11;App Municipium;Semafori e segnaletica stradale
1160397;aperta;2024;2024-11-10;;App Municipium;Semafori e segnaletica stradale
1160268;risolta;2024;2024-11-10;2024-11-13;App Municipium;Arredo urbano
1160177;risolta;2024;2024-11-10;2024-11-13;App Municipium;Arredo urbano
1161313;risolta;2024;2024-11-11;2024-11-13;App Municipium;Buche
1160681;aperta;2024;2024-11-11;;App Municipium;Altro
1161903;risolta;2024;2024-11-12;2024-11-13;App Municipium;Buche
1162126;risolta;2024;2024-11-12;2024-11-22;App Municipium;Verde pubblico
1162730;risolta;2024;2024-11-13;2024-11-13;App Municipium;Semafori e segnaletica stradale
1164269;risolta;2024;2024-11-14;2024-12-11;App Municipium;Buche
1164143;aperta;2024;2024-11-14;;App Municipium;Tombini
1163850;risolta;2024;2024-11-14;2024-11-14;App Municipium;Altro
1164964;risolta;2024;2024-11-15;2024-12-11;App Municipium;Arredo urbano
1164847;in carico;2024;2024-11-15;;App Municipium;Cimiteri
1165063;risolta;2024;2024-11-16;2024-12-16;App Municipium;Verde pubblico
1165062;annullata;2024;2024-11-16;;App Municipium;Verde pubblico
1165654;risolta;2024;2024-11-17;2024-12-11;App Municipium;Semafori e segnaletica stradale
1166076;risolta;2024;2024-11-18;2024-11-18;App Municipium;Buche
1167964;risolta;2024;2024-11-20;2024-12-11;App Municipium;Buche
1167938;risolta;2024;2024-11-20;2024-12-11;App Municipium;Buche
1167572;risolta;2024;2024-11-20;2024-12-11;App Municipium;Buche
1167947;risolta;2024;2024-11-20;2024-12-11;App Municipium;Arredo urbano
1168623;risolta;2024;2024-11-21;2024-12-11;App Municipium;Buche
1168744;risolta;2024;2024-11-21;2024-12-11;App Municipium;Semafori e segnaletica stradale
1168638;risolta;2024;2024-11-21;2024-12-11;App Municipium;Semafori e segnaletica stradale
1168611;aperta;2024;2024-11-21;;App Municipium;Altro
1169488;aperta;2024;2024-11-22;;App Municipium;Parchi gioco e aree cani
1169221;risolta;2024;2024-11-22;2024-11-22;App Municipium;Altro
1169188;aperta;2024;2024-11-22;;App Municipium;Altro
1169912;risolta;2024;2024-11-23;2024-12-11;App Municipium;Buche
1169895;risolta;2024;2024-11-23;2024-12-11;App Municipium;Buche
1169884;risolta;2024;2024-11-23;2024-12-11;App Municipium;Semafori e segnaletica stradale
1170051;aperta;2024;2024-11-23;;App Municipium;Parchi gioco e aree cani
1169897;aperta;2024;2024-11-23;;App Municipium;Idee e proposte
1170193;aperta;2024;2024-11-24;;App Municipium;Altro
1170841;risolta;2024;2024-11-25;2024-12-11;App Municipium;Semafori e segnaletica stradale
1172214;risolta;2024;2024-11-26;2024-12-11;App Municipium;Semafori e segnaletica stradale
1172152;risolta;2024;2024-11-26;2024-12-11;App Municipium;Semafori e segnaletica stradale
1171916;aperta;2024;2024-11-26;;App Municipium;Verde pubblico
1173236;risolta;2024;2024-11-27;2024-12-11;App Municipium;Buche
1173996;risolta;2024;2024-11-28;2024-12-11;App Municipium;Parchi gioco e aree cani
1173431;aperta;2024;2024-11-28;;App Municipium;Parchi gioco e aree cani
1174374;aperta;2024;2024-11-29;;App Municipium;Tombini
1174147;risolta;2024;2024-11-29;2024-12-11;App Municipium;Semafori e segnaletica stradale
1174758;risolta;2024;2024-11-30;2024-12-11;App Municipium;Parchi gioco e aree cani
1175971;risolta;2024;2024-12-02;2024-12-11;App Municipium;Buche
1176280;aperta;2024;2024-12-02;;App Municipium;Verde pubblico
1176277;aperta;2024;2024-12-02;;App Municipium;Parchi gioco e aree cani
1176135;risolta;2024;2024-12-02;2024-12-11;App Municipium;Parchi gioco e aree cani
1176128;risolta;2024;2024-12-02;2024-12-11;App Municipium;Parchi gioco e aree cani
1176673;risolta;2024;2024-12-03;2024-12-11;App Municipium;Semafori e segnaletica stradale
1177042;in carico;2024;2024-12-03;;App Municipium;Verde pubblico
1176792;risolta;2024;2024-12-03;2024-12-03;App Municipium;Verde pubblico
1177876;risolta;2024;2024-12-04;2024-12-18;App Municipium;Verde pubblico
1178783;risolta;2024;2024-12-06;2024-12-11;App Municipium;Semafori e segnaletica stradale
1179656;aperta;2024;2024-12-07;;App Municipium;Semafori e segnaletica stradale
1179699;risolta;2024;2024-12-07;2024-12-11;App Municipium;Parchi gioco e aree cani
1179903;annullata;2024;2024-12-08;;App Municipium;Buche
1181008;risolta;2024;2024-12-10;2024-12-11;App Municipium;Buche
1180812;risolta;2024;2024-12-10;2024-12-11;App Municipium;Semafori e segnaletica stradale
1181774;risolta;2024;2024-12-11;2024-12-12;App Municipium;Buche
1181546;risolta;2024;2024-12-11;2024-12-11;App Municipium;Buche
1181746;aperta;2024;2024-12-11;;App Municipium;Tombini
1181590;aperta;2024;2024-12-11;;App Municipium;Semafori e segnaletica stradale
1182192;risolta;2024;2024-12-12;2024-12-12;App Municipium;Buche
1182797;aperta;2024;2024-12-12;;App Municipium;Altro
1183480;risolta;2024;2024-12-14;2025-01-14;App Municipium;Buche
1183510;aperta;2024;2024-12-14;;App Municipium;Tombini
1184669;risolta;2024;2024-12-16;2024-12-17;App Municipium;Idee e proposte
1184167;aperta;2024;2024-12-16;;App Municipium;Altro
1185132;risolta;2024;2024-12-17;2025-01-14;App Municipium;Semafori e segnaletica stradale
1185865;aperta;2024;2024-12-18;;App Municipium;Tombini
1185833;annullata;2024;2024-12-18;;App Municipium;Tombini
1185712;risolta;2024;2024-12-18;2025-01-14;App Municipium;Arredo urbano
1186182;risolta;2024;2024-12-19;2025-01-14;App Municipium;Buche
1186271;risolta;2024;2024-12-19;2024-12-19;App Municipium;Altro
1186092;risolta;2024;2024-12-19;2024-12-19;App Municipium;Altro
1187096;aperta;2024;2024-12-20;;App Municipium;Semafori e segnaletica stradale
1186592;risolta;2024;2024-12-20;2025-01-08;App Municipium;Verde pubblico
1187094;annullata;2024;2024-12-20;;App Municipium;Idee e proposte
1187578;aperta;2024;2024-12-22;;App Municipium;Buche
1187384;risolta;2024;2024-12-22;2025-01-14;App Municipium;Arredo urbano
1187830;risolta;2024;2024-12-23;2025-01-14;App Municipium;Parchi gioco e aree cani
1188157;risolta;2024;2024-12-24;2025-01-14;App Municipium;Arredo urbano
1188295;aperta;2024;2024-12-24;;App Municipium;Altro
1188310;risolta;2024;2024-12-25;2025-01-14;App Municipium;Semafori e segnaletica stradale
1188412;aperta;2024;2024-12-25;;App Municipium;Altro
1188554;aperta;2024;2024-12-26;;App Municipium;Semafori e segnaletica stradale
1188727;risolta;2024;2024-12-27;2025-01-14;App Municipium;Buche
1188701;risolta;2024;2024-12-27;2025-01-14;App Municipium;Buche
1188772;risolta;2024;2024-12-27;2025-01-14;App Municipium;Semafori e segnaletica stradale
1188977;aperta;2024;2024-12-27;;App Municipium;Altro
1189174;risolta;2024;2024-12-28;2025-01-14;App Municipium;Semafori e segnaletica stradale
1189485;risolta;2024;2024-12-29;2025-01-14;App Municipium;Semafori e segnaletica stradale
1190016;aperta;2024;2024-12-30;;App Municipium;Buche
1189946;aperta;2024;2024-12-30;;App Municipium;Parchi gioco e aree cani
1190294;risolta;2024;2024-12-31;2025-01-14;App Municipium;Semafori e segnaletica stradale
1190341;annullata;2024;2024-12-31;;App Municipium;Arredo urbano
1190670;aperta;2025;2025-01-02;;App Municipium;Altro
1191983;risolta;2025;2025-01-05;2025-01-14;App Municipium;Buche
1192002;risolta;2025;2025-01-05;2025-01-07;App Municipium;Verde pubblico
1191909;risolta;2025;2025-01-05;2025-01-07;App Municipium;Verde pubblico
1191958;risolta;2025;2025-01-05;2025-01-14;App Municipium;Arredo urbano
1192190;aperta;2025;2025-01-05;;App Municipium;Altro
1193409;risolta;2025;2025-01-07;2025-01-21;App Municipium;Arredo urbano
1193977;risolta;2025;2025-01-08;2025-01-21;App Municipium;Buche
1193944;risolta;2025;2025-01-08;2025-01-21;App Municipium;Buche
1194014;in carico;2025;2025-01-08;;App Municipium;Verde pubblico
1193551;aperta;2025;2025-01-08;;App Municipium;Altro
1193514;aperta;2025;2025-01-08;;App Municipium;Altro
1195052;risolta;2025;2025-01-09;2025-01-21;App Municipium;Buche
1195976;risolta;2025;2025-01-10;2025-01-21;App Municipium;Parchi gioco e aree cani
1195858;risolta;2025;2025-01-10;2025-01-21;App Municipium;Parchi gioco e aree cani
1196097;annullata;2025;2025-01-11;;App Municipium;Parchi gioco e aree cani
1196363;risolta;2025;2025-01-12;2025-01-21;App Municipium;Arredo urbano
1196384;aperta;2025;2025-01-12;;App Municipium;Parchi gioco e aree cani
1197258;in carico;2025;2025-01-13;;App Municipium;Cimiteri
1197683;risolta;2025;2025-01-14;2025-01-21;App Municipium;Buche
1197681;aperta;2025;2025-01-14;;App Municipium;Buche
1197826;aperta;2025;2025-01-14;;App Municipium;Altro
1198879;risolta;2025;2025-01-15;2025-01-21;App Municipium;Buche
1198232;risolta;2025;2025-01-15;2025-01-21;App Municipium;Semafori e segnaletica stradale
1199419;risolta;2025;2025-01-16;2025-01-21;App Municipium;Buche
1199767;risolta;2025;2025-01-17;2025-01-21;App Municipium;Buche
1199965;risolta;2025;2025-01-17;2025-01-21;App Municipium;Arredo urbano
1199841;risolta;2025;2025-01-17;2025-01-21;App Municipium;Arredo urbano
1200031;risolta;2025;2025-01-17;2025-01-21;App Municipium;Parchi gioco e aree cani
1200344;risolta;2025;2025-01-18;2025-01-21;App Municipium;Buche
1200222;risolta;2025;2025-01-18;2025-01-21;App Municipium;Buche
1200221;risolta;2025;2025-01-18;2025-01-21;App Municipium;Buche
1200580;risolta;2025;2025-01-19;2025-01-21;App Municipium;Buche
1200747;annullata;2025;2025-01-19;;App Municipium;Tombini
1201115;risolta;2025;2025-01-20;2025-01-21;App Municipium;Buche
1201458;risolta;2025;2025-01-20;2025-01-21;App Municipium;Semafori e segnaletica stradale
1202092;aperta;2025;2025-01-21;;App Municipium;Parchi gioco e aree cani
1202301;risolta;2025;2025-01-22;2025-01-23;App Municipium;Buche
1202780;aperta;2025;2025-01-22;;App Municipium;Semafori e segnaletica stradale
1202308;aperta;2025;2025-01-22;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1203607;risolta;2025;2025-01-23;2025-01-24;App Municipium;Buche
1203398;risolta;2025;2025-01-23;2025-01-24;App Municipium;Buche
1203240;risolta;2025;2025-01-23;2025-01-23;App Municipium;Buche
1203564;aperta;2025;2025-01-23;;App Municipium;Tombini
1203073;risolta;2025;2025-01-23;2025-01-23;App Municipium;Semafori e segnaletica stradale
1203193;aperta;2025;2025-01-23;;App Municipium;Altro
1204004;aperta;2025;2025-01-24;;App Municipium;Buche
1203625;risolta;2025;2025-01-24;2025-01-24;App Municipium;Buche
1204260;aperta;2025;2025-01-25;;App Municipium;Buche
1204306;aperta;2025;2025-01-25;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1204817;aperta;2025;2025-01-26;;App Municipium;Buche
1204680;aperta;2025;2025-01-26;;App Municipium;Buche
1204637;aperta;2025;2025-01-26;;App Municipium;Buche
1204749;aperta;2025;2025-01-26;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1204751;aperta;2025;2025-01-26;;App Municipium;Altro
1205094;risolta;2025;2025-01-27;2025-01-31;App Municipium;Buche
1205534;risolta;2025;2025-01-27;2025-01-31;App Municipium;Semafori e segnaletica stradale
1204916;aperta;2025;2025-01-27;;App Municipium;Arredo urbano
1205365;annullata;2025;2025-01-27;;App Municipium;Cimiteri
1204951;aperta;2025;2025-01-27;;App Municipium;Altro
1205983;risolta;2025;2025-01-28;2025-01-31;App Municipium;Buche
1205670;aperta;2025;2025-01-28;;App Municipium;Tombini
1205908;risolta;2025;2025-01-28;2025-01-31;App Municipium;Semafori e segnaletica stradale
1206332;risolta;2025;2025-01-28;2025-01-29;App Municipium;Altro
1207011;risolta;2025;2025-01-29;2025-01-31;App Municipium;Buche
1206899;aperta;2025;2025-01-29;;App Municipium;Buche
1206526;aperta;2025;2025-01-29;;App Municipium;Tombini
1206708;risolta;2025;2025-01-29;2025-01-31;App Municipium;Semafori e segnaletica stradale
1206964;aperta;2025;2025-01-29;;App Municipium;Parchi gioco e aree cani
1206662;aperta;2025;2025-01-29;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1206908;aperta;2025;2025-01-29;;App Municipium;Altro
1207873;aperta;2025;2025-01-30;;App Municipium;Altro
1208313;annullata;2025;2025-01-31;;App Municipium;Buche
1208281;aperta;2025;2025-01-31;;App Municipium;Buche
1208218;aperta;2025;2025-01-31;;App Municipium;Parchi gioco e aree cani
1209124;aperta;2025;2025-02-02;;App Municipium;Buche
1209086;aperta;2025;2025-02-02;;App Municipium;Tombini
1209592;aperta;2025;2025-02-03;;App Municipium;Buche
1209508;aperta;2025;2025-02-03;;App Municipium;Buche
1209497;aperta;2025;2025-02-03;;App Municipium;Buche
1209383;aperta;2025;2025-02-03;;App Municipium;Buche
1209333;aperta;2025;2025-02-03;;App Municipium;Buche
1210674;aperta;2025;2025-02-04;;App Municipium;Buche
1210460;aperta;2025;2025-02-04;;App Municipium;Buche
1211496;aperta;2025;2025-02-05;;App Municipium;Buche
1211480;aperta;2025;2025-02-05;;App Municipium;Buche
1211407;aperta;2025;2025-02-05;;App Municipium;Buche
1211330;aperta;2025;2025-02-05;;App Municipium;Buche
1211082;aperta;2025;2025-02-05;;App Municipium;Tombini
1211428;aperta;2025;2025-02-05;;App Municipium;Semafori e segnaletica stradale
1211283;aperta;2025;2025-02-05;;App Municipium;Semafori e segnaletica stradale
1210899;aperta;2025;2025-02-05;;App Municipium;Semafori e segnaletica stradale
1211382;aperta;2025;2025-02-05;;App Municipium;Cimiteri
1210871;aperta;2025;2025-02-05;;App Municipium;Altro
1211634;aperta;2025;2025-02-06;;App Municipium;Altro
1211623;aperta;2025;2025-02-06;;App Municipium;Altro
1011368;risolta;2024;2024-03-06;2024-04-29;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
921778;risolta;2023;2023-09-22;2023-09-22;urp;Semafori e segnaletica stradale
916424;risolta;2023;2023-09-14;2023-10-16;urp;Verde pubblico
891936;risolta;2023;2023-07-24;2023-07-28;sito web;Disinfestazione (topi, blatte, vespe, piccioni)
907775;risolta;2023;2023-08-31;2023-09-05;sito web;Semafori e segnaletica stradale
907160;risolta;2023;2023-08-30;2023-09-18;sito web;Buche
907150;risolta;2023;2023-08-30;2023-10-11;sito web;Altro
924556;aperta;2023;2023-09-26;;sito web;Verde pubblico
938432;aperta;2023;2023-10-18;;sito web;Altro
958335;risolta;2023;2023-11-17;2023-12-11;sito web;Tutela animali
958620;risolta;2023;2023-11-17;2024-02-06;sito web;Buche
958770;risolta;2023;2023-11-17;2023-11-23;sito web;Buche
958806;risolta;2023;2023-11-17;2023-11-23;sito web;Buche
958659;risolta;2023;2023-11-17;2023-11-23;sito web;Buche
878522;risolta;2023;2023-06-30;2023-07-11;mail;Tombini
895144;risolta;2023;2023-07-31;2023-08-07;mail;Verde pubblico
877336;aperta;2023;2023-06-27;;mail;Verde pubblico
878011;risolta;2023;2023-06-29;2023-07-11;mail;Buche
925169;aperta;2023;2023-09-27;;mail;Disinfestazione (topi, blatte, vespe, piccioni)
935573;risolta;2023;2023-10-13;2023-10-30;mail;Verde pubblico
941652;aperta;2023;2023-10-23;;mail;Cimiteri
894410;risolta;2023;2023-07-28;2023-09-18;mail;Buche
957902;risolta;2023;2023-11-16;2024-02-06;mail;Tombini
961428;risolta;2023;2023-11-22;2023-11-23;mail;Buche
969878;risolta;2023;2023-12-07;2023-12-12;mail;Altro
671240;risolta;2023;2023-06-23;2023-06-26;mail;Semafori e segnaletica stradale
899757;risolta;2023;2023-08-10;2023-12-10;mail;Altro
901061;risolta;2023;2023-08-16;2023-08-22;mail;Verde pubblico
913934;aperta;2023;2023-09-11;;mail;Altro
916268;risolta;2023;2023-09-14;2023-09-18;mail;Tombini
903631;risolta;2023;2023-08-23;2023-09-18;App Municipium;Buche
880956;risolta;2023;2023-07-07;2023-07-10;App Municipium;Acquedotto e fognature
903633;risolta;2023;2023-08-23;2023-09-18;App Municipium;Buche
978011;risolta;2023;2023-12-29;2024-05-23;sito web;Buche
978012;risolta;2023;2023-12-29;2024-01-10;sito web;Semafori e segnaletica stradale
992658;aperta;2024;2024-01-30;;mail;Buche
999275;aperta;2024;2024-02-13;;App Municipium;Tombini
1145314;aperta;2024;2024-10-21;;sito web;Tombini
1036153;risolta;2024;2024-04-29;2024-05-15;sito web;Buche
1206126;aperta;2025;2025-01-28;;urp;Buche
991229;aperta;2024;2024-01-26;;mail;Buche
1012048;risolta;2024;2024-03-07;2024-06-04;mail;Buche
1019486;aperta;2024;2024-03-22;;mail;Altro
1023306;aperta;2024;2024-04-02;;mail;Altro
1023715;risolta;2024;2024-04-03;2024-04-03;mail;Altro
1027127;risolta;2024;2024-04-09;2024-05-15;mail;Buche
1203876;aperta;2025;2025-01-24;;urp;Buche
1132015;aperta;2024;2024-10-03;;urp;Tombini
1161144;risolta;2024;2024-11-11;2024-11-13;urp;Semafori e segnaletica stradale
989843;risolta;2024;2024-01-23;2024-05-23;sito web;Buche
989846;aperta;2024;2024-01-23;;sito web;Altro
990848;risolta;2024;2024-01-25;2024-05-23;sito web;Buche
992765;aperta;2024;2024-01-30;;sito web;Idee e proposte
994028;risolta;2024;2024-02-01;2024-02-02;sito web;Semafori e segnaletica stradale
994336;risolta;2024;2024-02-02;2024-05-24;sito web;Buche
996230;risolta;2024;2024-02-06;2024-02-16;sito web;Parchi gioco e aree cani
997924;risolta;2024;2024-02-09;2024-05-24;sito web;Buche
1000954;aperta;2024;2024-02-16;;sito web;Altro
1001961;risolta;2024;2024-02-19;2024-05-27;sito web;Buche
1005979;aperta;2024;2024-02-26;;sito web;Parchi gioco e aree cani
1010910;risolta;2024;2024-03-05;2024-06-04;sito web;Buche
1010907;risolta;2024;2024-03-05;2024-06-04;sito web;Buche
1010911;aperta;2024;2024-03-05;;sito web;Altro
1011875;risolta;2024;2024-03-07;2024-05-28;sito web;Buche
1016122;risolta;2024;2024-03-15;2024-06-04;sito web;Buche
1016109;risolta;2024;2024-03-15;2024-05-23;sito web;Buche
1016106;aperta;2024;2024-03-15;;sito web;Semafori e segnaletica stradale
1016125;risolta;2024;2024-03-15;2024-04-29;sito web;Tutela animali
1016119;aperta;2024;2024-03-15;;sito web;Altro
1016116;aperta;2024;2024-03-15;;sito web;Altro
1017245;risolta;2024;2024-03-18;2024-04-29;sito web;Tutela animali
1017755;aperta;2024;2024-03-19;;sito web;Altro
1020468;risolta;2024;2024-03-25;2024-04-09;sito web;Buche
1021967;risolta;2024;2024-03-28;2024-04-09;sito web;Buche
1023309;risolta;2024;2024-04-02;2024-04-09;sito web;Buche
1023707;risolta;2024;2024-04-03;2024-04-09;sito web;Tombini
1026019;risolta;2024;2024-04-08;2024-04-09;sito web;Buche
1026017;risolta;2024;2024-04-08;2024-04-09;sito web;Buche
1026028;risolta;2024;2024-04-08;2024-04-08;sito web;Altro
1028197;risolta;2024;2024-04-11;2024-04-22;sito web;Buche
